9.000000e-01	-6.600000e-01	-4.200000e-01	4.791600e+01	1.940400e+01
9.300000e-01	-5.600000e-01	4.000000e-02	3.338323e+01	1.703226e-01
9.600000e-01	-6.800000e-01	0.000000e+00	4.768500e+01	0.000000e+00
9.900000e-01	-6.600000e-01	2.600000e-01	4.356000e+01	6.760000e+00
1.020000e+00	-5.200000e-01	0.000000e+00	2.624471e+01	0.000000e+00
1.050000e+00	-7.200000e-01	-2.800000e-01	4.887771e+01	7.392000e+00
1.080000e+00	-7.200000e-01	6.800000e-01	4.752000e+01	4.238667e+01
1.110000e+00	-6.000000e-01	-8.000000e-02	3.210811e+01	5.708108e-01
1.140000e+00	-5.800000e-01	2.800000e-01	2.921368e+01	6.808421e+00
1.170000e+00	-4.600000e-01	-1.400000e-01	1.790462e+01	1.658462e+00
1.200000e+00	-6.000000e-01	-3.600000e-01	2.970000e+01	1.069200e+01
1.230000e+00	-6.000000e-01	-3.600000e-01	2.897561e+01	1.043122e+01
1.260000e+00	-5.600000e-01	0.000000e+00	2.464000e+01	0.000000e+00
1.290000e+00	-6.400000e-01	-4.400000e-01	3.143442e+01	1.485767e+01
1.320000e+00	-5.800000e-01	-1.400000e-01	2.523000e+01	1.470000e+00
1.350000e+00	-6.400000e-01	8.000000e-02	3.003733e+01	4.693333e-01
1.380000e+00	-5.600000e-01	-2.000000e-02	2.249739e+01	2.869565e-02
1.410000e+00	-5.000000e-01	4.000000e-02	1.755319e+01	1.123404e-01
1.440000e+00	-5.400000e-01	-2.000000e-02	2.004750e+01	2.750000e-02
1.470000e+00	-6.000000e-01	-2.200000e-01	2.424490e+01	3.259592e+00
1.500000e+00	-5.000000e-01	-2.200000e-01	1.650000e+01	3.194400e+00
1.530000e+00	-7.400000e-01	5.400000e-01	3.543294e+01	1.886824e+01
1.560000e+00	-5.800000e-01	-1.600000e-01	2.134846e+01	1.624615e+00
1.590000e+00	-6.600000e-01	-6.000000e-02	2.712226e+01	2.241509e-01
1.620000e+00	-6.600000e-01	1.200000e-01	2.662000e+01	8.800000e-01
1.650000e+00	-5.600000e-01	-3.600000e-01	1.881600e+01	7.776000e+00
1.680000e+00	-6.000000e-01	-1.400000e-01	2.121429e+01	1.155000e+00
1.710000e+00	-6.200000e-01	-2.400000e-01	2.225474e+01	3.334737e+00
1.740000e+00	-5.400000e-01	-1.400000e-01	1.659103e+01	1.115172e+00
1.770000e+00	-5.600000e-01	-1.600000e-01	1.754034e+01	1.431864e+00
1.800000e+00	-5.800000e-01	-1.400000e-01	1.850200e+01	1.078000e+00
1.830000e+00	-5.000000e-01	1.400000e-01	1.352459e+01	1.060328e+00
1.860000e+00	-7.400000e-01	-4.600000e-01	2.914645e+01	1.126258e+01
1.890000e+00	-6.800000e-01	-3.600000e-01	2.422095e+01	6.788571e+00
1.920000e+00	-6.600000e-01	5.800000e-01	2.246063e+01	1.734563e+01
1.950000e+00	-6.200000e-01	-3.800000e-01	1.951569e+01	7.331077e+00
1.980000e+00	-6.200000e-01	2.200000e-01	1.922000e+01	2.420000e+00
2.010000e+00	-5.000000e-01	-4.000000e-02	1.231343e+01	7.880597e-02
2.040000e+00	-6.800000e-01	5.400000e-01	2.244000e+01	1.415118e+01
2.070000e+00	-5.200000e-01	-1.000000e-01	1.293217e+01	4.782609e-01
2.100000e+00	-6.000000e-01	-2.400000e-01	1.697143e+01	2.715429e+00
2.130000e+00	-7.000000e-01	-5.000000e-01	2.277465e+01	1.161972e+01
2.160000e+00	-6.200000e-01	3.800000e-01	1.761833e+01	6.618333e+00
2.190000e+00	-5.200000e-01	4.000000e-02	1.222356e+01	7.232877e-02
2.220000e+00	-4.600000e-01	-4.000000e-02	9.436216e+00	7.135135e-02
2.250000e+00	-6.800000e-01	5.600000e-01	2.034560e+01	1.379840e+01
2.280000e+00	-5.800000e-01	1.800000e-01	1.460684e+01	1.406842e+00
2.310000e+00	-7.400000e-01	-3.600000e-01	2.346857e+01	5.554286e+00
2.340000e+00	-5.200000e-01	2.000000e-01	1.144000e+01	1.692308e+00
2.370000e+00	-5.800000e-01	3.200000e-01	1.405215e+01	4.277468e+00
2.400000e+00	-7.400000e-01	-4.400000e-01	2.258850e+01	7.986000e+00
2.430000e+00	-5.400000e-01	2.000000e-01	1.188000e+01	1.629630e+00
2.460000e+00	-6.000000e-01	3.600000e-01	1.448780e+01	5.215610e+00
2.490000e+00	-5.800000e-01	-3.600000e-01	1.337494e+01	5.152771e+00
2.520000e+00	-6.200000e-01	3.200000e-01	1.510143e+01	4.022857e+00
2.550000e+00	-4.800000e-01	-2.800000e-01	8.944941e+00	3.043765e+00
2.580000e+00	-6.800000e-01	3.200000e-01	1.774326e+01	3.929302e+00
2.610000e+00	-6.400000e-01	1.600000e-01	1.553655e+01	9.710345e-01
2.640000e+00	-6.200000e-01	-4.000000e-01	1.441500e+01	6.000000e+00
2.670000e+00	-7.600000e-01	3.600000e-01	2.141663e+01	4.805393e+00
2.700000e+00	-5.800000e-01	-8.000000e-02	1.233467e+01	2.346667e-01
2.730000e+00	-5.400000e-01	1.800000e-01	1.057451e+01	1.174945e+00
2.760000e+00	-5.600000e-01	-4.000000e-02	1.124870e+01	5.739130e-02
2.790000e+00	-5.800000e-01	2.600000e-01	1.193677e+01	2.398710e+00
2.820000e+00	-6.800000e-01	2.200000e-01	1.623319e+01	1.699149e+00
2.850000e+00	-6.600000e-01	0.000000e+00	1.513137e+01	0.000000e+00
2.880000e+00	-6.400000e-01	-4.200000e-01	1.408000e+01	6.063750e+00
2.910000e+00	-7.200000e-01	2.600000e-01	1.763629e+01	2.299794e+00
2.940000e+00	-5.600000e-01	8.000000e-02	1.056000e+01	2.155102e-01
2.970000e+00	-6.200000e-01	2.000000e-02	1.281333e+01	1.333333e-02
3.000000e+00	-4.800000e-01	1.400000e-01	7.603200e+00	6.468000e-01
